,Iterative timing,Recursive timing,Tail timing
762,2.4999972083605826e-06,7.899998308857903e-06,3.899996954714879e-06
763,2.7999994927085936e-06,7.799997547408566e-06,3.7999998312443495e-06
764,2.6999987312592566e-06,7.299997378140688e-06,3.7999998312443495e-06
765,2.6999987312592566e-06,8.199996955227107e-06,3.999997716164216e-06
766,2.6999987312592566e-06,7.200000254670158e-06,3.999997716164216e-06
767,2.6999987312592566e-06,7.499998901039362e-06,3.899996954714879e-06
768,2.8999966161791235e-06,7.899998308857903e-06,3.7999998312443495e-06
769,2.8999966161791235e-06,7.899998308857903e-06,3.7999998312443495e-06
770,2.6999987312592566e-06,7.299997378140688e-06,3.7999998312443495e-06
771,2.8999966161791235e-06,7.899998308857903e-06,3.6999990697950125e-06
772,2.8999966161791235e-06,7.499998901039362e-06,3.6999990697950125e-06
773,2.7999994927085936e-06,7.899998308857903e-06,3.7999998312443495e-06
774,2.8999966161791235e-06,7.899998308857903e-06,3.7999998312443495e-06
775,2.9999973776284605e-06,7.299997378140688e-06,3.7999998312443495e-06
776,2.8999966161791235e-06,7.899998308857903e-06,3.899996954714879e-06
777,2.9999973776284605e-06,7.300001016119495e-06,4.300000000512227e-06
778,2.8999966161791235e-06,7.399998139590025e-06,3.899996954714879e-06
779,2.8999966161791235e-06,7.899998308857903e-06,3.7999998312443495e-06
780,2.7999994927085936e-06,7.899998308857903e-06,3.7999998312443495e-06
781,2.8999966161791235e-06,7.399998139590025e-06,3.7999998312443495e-06
782,2.8999966161791235e-06,7.299997378140688e-06,3.7999998312443495e-06
783,2.8999966161791235e-06,7.90000194683671e-06,3.7999998312443495e-06
784,2.8999966161791235e-06,7.299997378140688e-06,3.899996954714879e-06
785,2.7999994927085936e-06,7.899998308857903e-06,3.7999998312443495e-06
786,2.6999987312592566e-06,7.499998901039362e-06,3.999997716164216e-06
787,2.8999966161791235e-06,7.899998308857903e-06,4.099998477613553e-06
788,2.7999994927085936e-06,7.899998308857903e-06,4.099998477613553e-06
789,2.8999966161791235e-06,7.899998308857903e-06,3.7999998312443495e-06
790,2.8999966161791235e-06,7.899998308857903e-06,3.899996954714879e-06
791,2.8999966161791235e-06,7.499998901039362e-06,3.7999998312443495e-06
792,2.8999966161791235e-06,7.699996785959229e-06,3.6999990697950125e-06
793,2.8999966161791235e-06,7.399998139590025e-06,3.6999990697950125e-06
794,2.5999979698099196e-06,7.699996785959229e-06,3.6999990697950125e-06
795,2.8999966161791235e-06,7.899998308857903e-06,3.999997716164216e-06
796,2.7999994927085936e-06,8.099999831756577e-06,3.7999998312443495e-06
797,2.7999994927085936e-06,8.099999831756577e-06,3.7999998312443495e-06
798,2.8999966161791235e-06,7.899998308857903e-06,3.9000005926936865e-06
799,2.7999994927085936e-06,7.299997378140688e-06,4.099998477613553e-06
800,2.8999966161791235e-06,7.499998901039362e-06,3.7999998312443495e-06
801,2.7999994927085936e-06,7.899998308857903e-06,3.7999998312443495e-06
802,2.8999966161791235e-06,7.400001777568832e-06,3.7999998312443495e-06
803,2.7999994927085936e-06,7.499998901039362e-06,3.899996954714879e-06
804,2.8999966161791235e-06,7.899998308857903e-06,3.7999998312443495e-06
805,2.8999966161791235e-06,7.499998901039362e-06,3.999997716164216e-06
806,2.8999966161791235e-06,7.299997378140688e-06,3.7999998312443495e-06
807,2.8999966161791235e-06,7.499998901039362e-06,3.7999998312443495e-06
808,2.8999966161791235e-06,7.899998308857903e-06,3.899996954714879e-06
809,2.8999966161791235e-06,7.899998308857903e-06,3.9000005926936865e-06
810,2.8999966161791235e-06,7.499998901039362e-06,4.099998477613553e-06
811,2.7999994927085936e-06,7.299997378140688e-06,4.099998477613553e-06
812,2.8999966161791235e-06,7.899998308857903e-06,4.0000013541430235e-06
813,2.8999966161791235e-06,8.199996955227107e-06,3.9000005926936865e-06
814,2.8999966161791235e-06,7.499998901039362e-06,3.7999998312443495e-06
815,2.8999966161791235e-06,7.700000423938036e-06,3.9000005926936865e-06
816,2.8999966161791235e-06,7.899998308857903e-06,3.9000005926936865e-06
817,2.8999966161791235e-06,8.199996955227107e-06,3.7999998312443495e-06
818,2.6999987312592566e-06,7.899998308857903e-06,3.7999998312443495e-06
819,2.7999994927085936e-06,7.899998308857903e-06,3.7999998312443495e-06
820,2.8999966161791235e-06,7.899998308857903e-06,4.099998477613553e-06
821,3.1999989005271345e-06,7.99999907030724e-06,3.899996954714879e-06
822,2.9000002541579306e-06,7.899998308857903e-06,3.7999998312443495e-06
823,2.8999966161791235e-06,7.899998308857903e-06,3.7999998312443495e-06
824,2.8999966161791235e-06,7.200000254670158e-06,3.7999998312443495e-06
825,2.8999966161791235e-06,7.899998308857903e-06,3.9000005926936865e-06
826,2.8999966161791235e-06,7.400001777568832e-06,4.099998477613553e-06
827,2.6999987312592566e-06,7.399998139590025e-06,3.9000005926936865e-06
828,2.8999966161791235e-06,7.899998308857903e-06,3.9000005926936865e-06
829,2.8999966161791235e-06,7.899998308857903e-06,4.19999923906289e-06
830,2.8999966161791235e-06,7.400001777568832e-06,4.19999923906289e-06
831,2.7999994927085936e-06,7.499998901039362e-06,4.19999923906289e-06
832,2.6999987312592566e-06,7.99999907030724e-06,4.099998477613553e-06
833,2.7999994927085936e-06,7.399998139590025e-06,3.7999998312443495e-06
834,2.8999966161791235e-06,7.499998901039362e-06,3.7999998312443495e-06
835,2.8999966161791235e-06,7.499998901039362e-06,3.7999998312443495e-06
836,2.7999994927085936e-06,7.899998308857903e-06,3.7999998312443495e-06
837,2.7999994927085936e-06,7.899998308857903e-06,4.19999923906289e-06
838,2.8999966161791235e-06,7.399998139590025e-06,3.9000005926936865e-06
839,2.7999994927085936e-06,7.499998901039362e-06,3.899996954714879e-06
840,2.7000023692380637e-06,7.899998308857903e-06,3.999997716164216e-06
841,2.9999973776284605e-06,7.99999907030724e-06,4.19999923906289e-06
842,2.8999966161791235e-06,7.499998901039362e-06,4.599998646881431e-06
843,2.8999966161791235e-06,7.899998308857903e-06,4.800000169780105e-06
844,2.6999987312592566e-06,7.399998139590025e-06,4.499997885432094e-06
845,2.6999987312592566e-06,7.299997378140688e-06,4.499997885432094e-06
846,2.8999966161791235e-06,8.099999831756577e-06,3.999997716164216e-06
847,2.8999966161791235e-06,7.800001185387373e-06,3.9000005926936865e-06
848,2.7999994927085936e-06,7.90000194683671e-06,3.7999998312443495e-06
849,2.8999966161791235e-06,7.899998308857903e-06,3.9000005926936865e-06
850,2.8999966161791235e-06,7.899998308857903e-06,3.9000005926936865e-06
851,2.8999966161791235e-06,7.899998308857903e-06,3.9000005926936865e-06
852,2.8999966161791235e-06,7.90000194683671e-06,3.899996954714879e-06
853,2.8999966161791235e-06,7.499998901039362e-06,3.7999998312443495e-06
854,2.8999966161791235e-06,7.899998308857903e-06,3.7999998312443495e-06
855,2.9999973776284605e-06,7.499998901039362e-06,3.6999990697950125e-06
856,2.7999994927085936e-06,7.499998901039362e-06,3.7999998312443495e-06
857,2.8999966161791235e-06,7.899998308857903e-06,4.099998477613553e-06
858,2.6999987312592566e-06,7.700000423938036e-06,4.099998477613553e-06
859,2.9999973776284605e-06,7.899998308857903e-06,4.599998646881431e-06
860,2.9999973776284605e-06,7.899998308857903e-06,4.19999923906289e-06
861,2.7999994927085936e-06,7.99999907030724e-06,4.300000000512227e-06
862,2.9999973776284605e-06,7.90000194683671e-06,4.19999923906289e-06
863,2.8999966161791235e-06,7.99999907030724e-06,4.6000022848602384e-06
864,2.8999966161791235e-06,7.299997378140688e-06,4.099998477613553e-06
865,2.8999966161791235e-06,7.499998901039362e-06,3.9000005926936865e-06
866,3.0000010156072676e-06,7.499998901039362e-06,3.9000005926936865e-06
867,2.7000023692380637e-06,7.99999907030724e-06,3.7999998312443495e-06
868,2.8999966161791235e-06,7.299997378140688e-06,3.7999998312443495e-06
869,2.8999966161791235e-06,7.499998901039362e-06,3.999997716164216e-06
870,2.8999966161791235e-06,7.499998901039362e-06,4.099998477613553e-06
871,2.8999966161791235e-06,7.499998901039362e-06,4.0000013541430235e-06
872,2.8999966161791235e-06,7.99999907030724e-06,3.7999998312443495e-06
873,2.6999987312592566e-06,7.90000194683671e-06,3.7999998312443495e-06
874,2.9999973776284605e-06,7.700000423938036e-06,3.899996954714879e-06
875,2.8999966161791235e-06,7.899998308857903e-06,3.7999998312443495e-06
876,2.6999987312592566e-06,7.799997547408566e-06,3.999997716164216e-06
877,2.9000002541579306e-06,7.599999662488699e-06,3.9000005926936865e-06
878,2.8999966161791235e-06,7.99999907030724e-06,3.7999998312443495e-06
879,2.8999966161791235e-06,7.499998901039362e-06,3.7999998312443495e-06
880,2.8999966161791235e-06,7.899998308857903e-06,4.0000013541430235e-06
881,2.8999966161791235e-06,7.99999907030724e-06,3.9000005926936865e-06
882,2.8999966161791235e-06,7.299997378140688e-06,3.9000005926936865e-06
883,2.8999966161791235e-06,7.899998308857903e-06,3.899996954714879e-06
884,2.8999966161791235e-06,7.899998308857903e-06,3.999997716164216e-06
885,2.8999966161791235e-06,7.899998308857903e-06,4.19999923906289e-06
886,2.6999987312592566e-06,7.99999907030724e-06,4.19999923906289e-06
887,2.8999966161791235e-06,7.200000254670158e-06,3.7999998312443495e-06
888,2.6999987312592566e-06,7.299997378140688e-06,3.899996954714879e-06
889,2.9999973776284605e-06,7.899998308857903e-06,3.9000005926936865e-06
890,2.6999987312592566e-06,7.899998308857903e-06,4.0000013541430235e-06
891,2.7999994927085936e-06,7.200000254670158e-06,4.099998477613553e-06
892,2.8999966161791235e-06,7.899998308857903e-06,3.899996954714879e-06
893,2.7999994927085936e-06,7.399998139590025e-06,3.7999998312443495e-06
894,2.8999966161791235e-06,7.299997378140688e-06,3.7999998312443495e-06
895,2.8999966161791235e-06,7.90000194683671e-06,3.6999990697950125e-06
896,2.6999987312592566e-06,7.599999662488699e-06,3.6999990697950125e-06
897,2.8999966161791235e-06,7.90000194683671e-06,4.099998477613553e-06
898,2.8999966161791235e-06,7.399998139590025e-06,3.7999998312443495e-06
899,2.8999966161791235e-06,8.099999831756577e-06,3.7999998312443495e-06
900,2.9999973776284605e-06,8.099999831756577e-06,4.19999923906289e-06
901,2.6999987312592566e-06,7.899998308857903e-06,4.0000013541430235e-06
902,2.7999994927085936e-06,7.499998901039362e-06,3.9000005926936865e-06
903,2.6999987312592566e-06,7.99999907030724e-06,3.7999998312443495e-06
904,2.8999966161791235e-06,7.899998308857903e-06,3.899996954714879e-06
905,2.8999966161791235e-06,7.499998901039362e-06,3.7999998312443495e-06
906,2.8999966161791235e-06,7.300001016119495e-06,3.7999998312443495e-06
907,2.8999966161791235e-06,7.899998308857903e-06,3.7999998312443495e-06
908,2.7999994927085936e-06,7.899998308857903e-06,3.9000005926936865e-06
909,2.8999966161791235e-06,8.199996955227107e-06,3.7999998312443495e-06
910,2.8999966161791235e-06,7.299997378140688e-06,3.899996954714879e-06
911,2.8999966161791235e-06,7.299997378140688e-06,3.7999998312443495e-06
912,2.8999966161791235e-06,7.899998308857903e-06,3.7999998312443495e-06
913,2.8999966161791235e-06,7.899998308857903e-06,4.19999923906289e-06
914,2.7999994927085936e-06,7.499998901039362e-06,3.999997716164216e-06
915,2.7999994927085936e-06,7.700000423938036e-06,3.7999998312443495e-06
916,2.7999994927085936e-06,7.299997378140688e-06,4.099998477613553e-06
917,2.7999994927085936e-06,7.499998901039362e-06,3.899996954714879e-06
918,2.6999987312592566e-06,7.899998308857903e-06,3.999997716164216e-06
919,2.8999966161791235e-06,7.499998901039362e-06,4.099998477613553e-06
920,2.7999994927085936e-06,7.499998901039362e-06,3.7999998312443495e-06
921,2.8999966161791235e-06,7.899998308857903e-06,3.7999998312443495e-06
922,2.7999994927085936e-06,8.099999831756577e-06,3.9000005926936865e-06
923,2.8999966161791235e-06,7.399998139590025e-06,3.9000005926936865e-06
924,2.8999966161791235e-06,7.299997378140688e-06,3.7999998312443495e-06
925,2.8999966161791235e-06,7.90000194683671e-06,3.7999998312443495e-06
926,2.8999966161791235e-06,7.99999907030724e-06,4.099998477613553e-06
927,2.8999966161791235e-06,7.700000423938036e-06,4.19999923906289e-06
928,2.8999966161791235e-06,7.899998308857903e-06,4.099998477613553e-06
929,2.8999966161791235e-06,7.899998308857903e-06,3.9000005926936865e-06
930,2.7999994927085936e-06,7.699996785959229e-06,3.7999998312443495e-06
931,2.6999987312592566e-06,7.899998308857903e-06,3.7999998312443495e-06
932,2.7999994927085936e-06,7.899998308857903e-06,3.7999998312443495e-06
933,2.8999966161791235e-06,7.899998308857903e-06,4.099998477613553e-06
934,2.8999966161791235e-06,7.399998139590025e-06,4.099998477613553e-06
935,2.7999994927085936e-06,7.899998308857903e-06,3.899996954714879e-06
936,2.7999994927085936e-06,7.899998308857903e-06,3.7999998312443495e-06
937,2.8999966161791235e-06,7.499998901039362e-06,3.7999998312443495e-06
938,2.9999973776284605e-06,7.899998308857903e-06,3.7999998312443495e-06
939,2.8999966161791235e-06,7.99999907030724e-06,3.899996954714879e-06
940,2.8999966161791235e-06,7.899998308857903e-06,3.7999998312443495e-06
941,2.8999966161791235e-06,7.99999907030724e-06,3.7999998312443495e-06
942,2.8999966161791235e-06,7.99999907030724e-06,3.7999998312443495e-06
943,2.6999987312592566e-06,7.899998308857903e-06,3.9000005926936865e-06
944,2.8999966161791235e-06,7.899998308857903e-06,3.899996954714879e-06
945,2.9000002541579306e-06,7.399998139590025e-06,3.7999998312443495e-06
946,3.0999981390777975e-06,7.200000254670158e-06,3.7999998312443495e-06
947,2.7999994927085936e-06,7.899998308857903e-06,3.6999990697950125e-06
948,2.8999966161791235e-06,7.499998901039362e-06,3.7999998312443495e-06
949,2.7999994927085936e-06,7.899998308857903e-06,3.7999998312443495e-06
950,2.7999994927085936e-06,7.899998308857903e-06,3.899996954714879e-06
951,2.6999987312592566e-06,7.599999662488699e-06,3.899996954714879e-06
952,2.6999987312592566e-06,7.99999907030724e-06,3.999997716164216e-06
953,2.8999966161791235e-06,7.200000254670158e-06,3.9000005926936865e-06
954,2.8999966161791235e-06,7.299997378140688e-06,3.999997716164216e-06
955,2.8999966161791235e-06,7.499998901039362e-06,3.999997716164216e-06
956,2.8999966161791235e-06,7.299997378140688e-06,3.999997716164216e-06
957,2.7999994927085936e-06,7.499998901039362e-06,3.999997716164216e-06
958,2.8999966161791235e-06,7.499998901039362e-06,3.9000005926936865e-06
959,2.7999994927085936e-06,8.199996955227107e-06,3.7999998312443495e-06
960,2.6999987312592566e-06,7.499998901039362e-06,3.7999998312443495e-06
961,2.8999966161791235e-06,7.899998308857903e-06,4.099998477613553e-06
962,2.8999966161791235e-06,7.899998308857903e-06,3.9000005926936865e-06
963,2.7999994927085936e-06,7.899998308857903e-06,3.7999998312443495e-06
964,2.8999966161791235e-06,7.90000194683671e-06,3.7999998312443495e-06
965,2.7999994927085936e-06,7.899998308857903e-06,3.899996954714879e-06
966,2.8999966161791235e-06,7.899998308857903e-06,3.9000005926936865e-06
967,3.1999989005271345e-06,7.899998308857903e-06,3.7999998312443495e-06
968,2.7999994927085936e-06,7.399998139590025e-06,3.7999998312443495e-06
969,2.8999966161791235e-06,7.499998901039362e-06,3.7999998312443495e-06
970,2.8999966161791235e-06,7.99999907030724e-06,3.7999998312443495e-06
971,2.8999966161791235e-06,7.99999907030724e-06,3.899996954714879e-06
972,2.7999994927085936e-06,7.499998901039362e-06,3.899996954714879e-06
973,2.8999966161791235e-06,7.499998901039362e-06,3.7999998312443495e-06
974,2.5999979698099196e-06,7.299997378140688e-06,3.6999990697950125e-06
975,2.8999966161791235e-06,7.499998901039362e-06,3.6999990697950125e-06
976,2.7999994927085936e-06,7.99999907030724e-06,3.899996954714879e-06
977,2.6999987312592566e-06,7.899998308857903e-06,3.999997716164216e-06
978,2.5999979698099196e-06,7.99999907030724e-06,3.7999998312443495e-06
979,2.7999994927085936e-06,7.99999907030724e-06,3.6999990697950125e-06
980,2.7999994927085936e-06,7.499998901039362e-06,3.6999990697950125e-06
981,2.8999966161791235e-06,7.499998901039362e-06,3.6999990697950125e-06
982,2.7999994927085936e-06,7.799997547408566e-06,3.7999998312443495e-06
983,2.7999994927085936e-06,7.799997547408566e-06,3.9000005926936865e-06
984,2.8999966161791235e-06,7.99999907030724e-06,3.7999998312443495e-06
985,2.8999966161791235e-06,7.899998308857903e-06,3.7999998312443495e-06
986,2.7999994927085936e-06,7.99999907030724e-06,3.6999990697950125e-06
987,2.8999966161791235e-06,7.99999907030724e-06,4.099998477613553e-06
988,2.7999994927085936e-06,7.899998308857903e-06,4.099998477613553e-06
989,2.8999966161791235e-06,7.99999907030724e-06,3.7999998312443495e-06
990,3.0000010156072676e-06,7.499998901039362e-06,3.7999998312443495e-06
991,2.5999979698099196e-06,7.99999907030724e-06,3.7999998312443495e-06
992,2.7999994927085936e-06,7.99999907030724e-06,3.7999998312443495e-06
993,2.9000002541579306e-06,8.199996955227107e-06,3.6999990697950125e-06
994,2.5999979698099196e-06,7.499998901039362e-06,4.19999923906289e-06
995,2.6999987312592566e-06,7.899998308857903e-06,4.19999923906289e-06
996,2.8999966161791235e-06,8.199996955227107e-06,3.999997716164216e-06
997,2.7999994927085936e-06,7.499998901039362e-06,4.300000000512227e-06
998,2.8999966161791235e-06,7.299997378140688e-06,4.300000000512227e-06
999,2.7999994927085936e-06,7.899998308857903e-06,4.0000013541430235e-06
1000,2.8999966161791235e-06,7.99999907030724e-06,3.7999998312443495e-06
1001,2.9999973776284605e-06,7.399998139590025e-06,3.999997716164216e-06
1002,2.7999994927085936e-06,7.499998901039362e-06,3.7999998312443495e-06
1003,2.8999966161791235e-06,7.799997547408566e-06,3.999997716164216e-06
1004,2.8999966161791235e-06,7.700000423938036e-06,3.9000005926936865e-06
1005,2.8999966161791235e-06,8.199996955227107e-06,3.9000005926936865e-06
1006,2.8999966161791235e-06,7.299997378140688e-06,4.099998477613553e-06
1007,2.8999966161791235e-06,7.499998901039362e-06,4.300000000512227e-06
1008,2.7999994927085936e-06,7.399998139590025e-06,4.19999923906289e-06
1009,2.8999966161791235e-06,7.899998308857903e-06,4.099998477613553e-06
1010,2.6999987312592566e-06,7.899998308857903e-06,3.999997716164216e-06
1011,2.7999994927085936e-06,7.899998308857903e-06,3.999997716164216e-06
1012,2.8999966161791235e-06,7.499998901039362e-06,3.9000005926936865e-06
1013,2.8999966161791235e-06,7.499998901039362e-06,3.899996954714879e-06
1014,2.8999966161791235e-06,7.99999907030724e-06,4.19999923906289e-06
1015,2.7999994927085936e-06,7.899998308857903e-06,4.099998477613553e-06
1016,2.8999966161791235e-06,7.499998901039362e-06,4.300000000512227e-06
1017,2.8999966161791235e-06,7.99999907030724e-06,3.999997716164216e-06
1018,2.8999966161791235e-06,8.199996955227107e-06,4.099998477613553e-06
1019,2.7999994927085936e-06,7.499998901039362e-06,4.099998477613553e-06
1020,2.8999966161791235e-06,7.99999907030724e-06,3.9000005926936865e-06
1021,2.8999966161791235e-06,7.99999907030724e-06,4.19999923906289e-06
1022,2.7999994927085936e-06,7.299997378140688e-06,4.099998477613553e-06
1023,2.8999966161791235e-06,7.899998308857903e-06,4.099998477613553e-06
1024,2.8999966161791235e-06,9.099996532313526e-06,4.300000000512227e-06
1025,2.9999973776284605e-06,8.899998647393659e-06,4.300000000512227e-06
1026,2.8999966161791235e-06,8.39999847812578e-06,4.300000000512227e-06
1027,2.8999966161791235e-06,8.099999831756577e-06,4.400000761961564e-06
1028,2.9999973776284605e-06,8.999999408842996e-06,4.899997293250635e-06
1029,2.8999966161791235e-06,8.39999847812578e-06,4.999998054699972e-06
1030,2.9999973776284605e-06,8.999999408842996e-06,4.399997123982757e-06
1031,2.9999973776284605e-06,8.999999408842996e-06,4.19999923906289e-06
1032,2.6999987312592566e-06,8.39999847812578e-06,4.399997123982757e-06
1033,2.6999987312592566e-06,8.700000762473792e-06,4.399997123982757e-06
1034,2.8999966161791235e-06,8.200000593205914e-06,4.2000028770416975e-06
1035,2.9999973776284605e-06,8.900002285372466e-06,4.19999923906289e-06
1036,2.8999966161791235e-06,8.39999847812578e-06,4.399997123982757e-06
1037,2.8999966161791235e-06,8.999999408842996e-06,4.399997123982757e-06
1038,2.8999966161791235e-06,8.499999239575118e-06,4.499997885432094e-06
1039,2.8999966161791235e-06,8.999999408842996e-06,4.19999923906289e-06
1040,2.8999966161791235e-06,8.999999408842996e-06,4.19999923906289e-06
1041,2.7999994927085936e-06,8.999999408842996e-06,4.19999923906289e-06
1042,2.6999987312592566e-06,8.299997716676444e-06,4.399997123982757e-06
1043,2.8999966161791235e-06,8.39999847812578e-06,4.19999923906289e-06
1044,2.8999966161791235e-06,8.799997885944322e-06,4.19999923906289e-06
1045,2.9999973776284605e-06,8.499999239575118e-06,4.599998646881431e-06
1046,2.8999966161791235e-06,8.900002285372466e-06,4.599998646881431e-06
1047,2.9999973776284605e-06,8.499999239575118e-06,4.599998646881431e-06
1048,2.8999966161791235e-06,8.199996955227107e-06,4.499997885432094e-06
1049,2.9999973776284605e-06,9.20000093174167e-06,4.300000000512227e-06
1050,2.9000002541579306e-06,8.999999408842996e-06,4.300000000512227e-06
1051,2.8999966161791235e-06,8.39999847812578e-06,4.19999923906289e-06
1052,2.9999973776284605e-06,8.700000762473792e-06,4.499997885432094e-06
1053,2.6999987312592566e-06,8.200000593205914e-06,4.399997123982757e-06
1054,2.8999966161791235e-06,8.999999408842996e-06,4.399997123982757e-06
1055,2.9999973776284605e-06,8.499999239575118e-06,4.399997123982757e-06
1056,2.8999966161791235e-06,8.999999408842996e-06,4.499997885432094e-06
1057,2.6999987312592566e-06,8.199996955227107e-06,4.19999923906289e-06
1058,2.9000002541579306e-06,8.999999408842996e-06,4.19999923906289e-06
1059,2.9999973776284605e-06,8.999999408842996e-06,4.300000000512227e-06
1060,2.8999966161791235e-06,8.999999408842996e-06,4.300000000512227e-06
1061,2.9999973776284605e-06,8.39999847812578e-06,4.399997123982757e-06
1062,2.8999966161791235e-06,8.199996955227107e-06,4.499997885432094e-06
1063,2.9999973776284605e-06,8.799997885944322e-06,4.399997123982757e-06
1064,2.9999973776284605e-06,8.999999408842996e-06,4.599998646881431e-06
1065,2.6999987312592566e-06,8.39999847812578e-06,4.499997885432094e-06
1066,2.6999987312592566e-06,8.299997716676444e-06,4.399997123982757e-06
1067,2.9999973776284605e-06,8.400002116104588e-06,4.300000000512227e-06
1068,2.9999973776284605e-06,8.999999408842996e-06,4.19999923906289e-06
1069,2.7999994927085936e-06,8.499999239575118e-06,4.19999923906289e-06
1070,2.8999966161791235e-06,9.000003046821803e-06,4.599998646881431e-06
1071,2.9999973776284605e-06,8.999999408842996e-06,4.399997123982757e-06
1072,2.9999973776284605e-06,8.600000001024455e-06,4.399997123982757e-06
1073,3.0999981390777975e-06,8.499999239575118e-06,4.19999923906289e-06
1074,2.9999973776284605e-06,8.999999408842996e-06,4.5000015234109014e-06
1075,2.7999994927085936e-06,8.999999408842996e-06,4.599998646881431e-06
1076,2.8999966161791235e-06,8.999999408842996e-06,4.399997123982757e-06
1077,2.9000002541579306e-06,8.999999408842996e-06,4.399997123982757e-06
1078,2.9999973776284605e-06,8.999999408842996e-06,4.300000000512227e-06
1079,2.9999973776284605e-06,8.39999847812578e-06,4.29999636253342e-06
1080,2.9999973776284605e-06,8.200000593205914e-06,4.300000000512227e-06
1081,2.7999994927085936e-06,8.700000762473792e-06,4.19999923906289e-06
1082,2.6999987312592566e-06,8.899998647393659e-06,4.099998477613553e-06
1083,2.9999973776284605e-06,8.899998647393659e-06,4.099998477613553e-06
1084,2.6999987312592566e-06,8.400002116104588e-06,4.300000000512227e-06
1085,2.5999979698099196e-06,8.400002116104588e-06,4.300000000512227e-06
1086,2.8999966161791235e-06,8.699997124494985e-06,4.399997123982757e-06
1087,2.6999987312592566e-06,9.199997293762863e-06,4.19999923906289e-06
1088,2.9999973776284605e-06,8.899998647393659e-06,4.099998477613553e-06
1089,2.8999966161791235e-06,9.100000170292333e-06,4.099998477613553e-06
1090,2.8999966161791235e-06,8.899998647393659e-06,4.19999923906289e-06
1091,2.9999973776284605e-06,8.200000593205914e-06,4.19999923906289e-06
1092,2.9999973776284605e-06,8.499999239575118e-06,4.099998477613553e-06
1093,2.9999973776284605e-06,8.499999239575118e-06,4.099998477613553e-06
1094,2.8999966161791235e-06,8.999999408842996e-06,4.300000000512227e-06
1095,2.9999973776284605e-06,8.899998647393659e-06,4.499997885432094e-06
1096,2.8999966161791235e-06,8.999999408842996e-06,4.19999923906289e-06
1097,2.9999973776284605e-06,8.999999408842996e-06,4.19999923906289e-06
1098,2.9999973776284605e-06,9.20000093174167e-06,4.499997885432094e-06
1099,2.9000002541579306e-06,9.199997293762863e-06,4.399997123982757e-06
1100,2.9000002541579306e-06,8.899998647393659e-06,4.399997123982757e-06
1101,2.8999966161791235e-06,8.999999408842996e-06,4.19999923906289e-06
1102,2.6999987312592566e-06,8.39999847812578e-06,4.399997123982757e-06
1103,2.8999966161791235e-06,8.999999408842996e-06,4.699999408330768e-06
1104,2.8999966161791235e-06,8.699997124494985e-06,4.599998646881431e-06
1105,2.9999973776284605e-06,8.900002285372466e-06,4.399997123982757e-06
1106,2.9999973776284605e-06,8.400002116104588e-06,4.499997885432094e-06
1107,2.8999966161791235e-06,8.999999408842996e-06,4.399997123982757e-06
1108,2.6999987312592566e-06,8.699997124494985e-06,4.300000000512227e-06
1109,2.8999966161791235e-06,9.20000093174167e-06,5.100002454128116e-06
1110,2.8999966161791235e-06,8.199996955227107e-06,4.900000931229442e-06
1111,2.9999973776284605e-06,8.999999408842996e-06,4.799996531801298e-06
1112,2.6999987312592566e-06,8.899998647393659e-06,4.999998054699972e-06
1113,3.0999981390777975e-06,8.999999408842996e-06,4.999998054699972e-06
1114,2.7999994927085936e-06,8.900002285372466e-06,4.6000022848602384e-06
1115,2.8999966161791235e-06,8.899998647393659e-06,4.599998646881431e-06
1116,2.8999966161791235e-06,8.499999239575118e-06,5.099998816149309e-06
1117,2.9000002541579306e-06,8.999999408842996e-06,4.900000931229442e-06
1118,2.9999973776284605e-06,8.999999408842996e-06,4.799996531801298e-06
1119,2.8999966161791235e-06,8.999999408842996e-06,4.799996531801298e-06
1120,2.8999966161791235e-06,8.999999408842996e-06,4.999998054699972e-06
1121,2.8999966161791235e-06,9.20000093174167e-06,4.799996531801298e-06
1122,2.9999973776284605e-06,9.199997293762863e-06,4.999998054699972e-06
1123,2.9999973776284605e-06,8.899998647393659e-06,4.799996531801298e-06
1124,2.9999973776284605e-06,8.999999408842996e-06,4.800000169780105e-06
1125,2.8999966161791235e-06,8.499999239575118e-06,4.800000169780105e-06
1126,2.9999973776284605e-06,8.499999239575118e-06,4.599998646881431e-06
1127,3.0999981390777975e-06,8.400002116104588e-06,4.699999408330768e-06
1128,2.9999973776284605e-06,8.900002285372466e-06,4.799996531801298e-06
1129,2.9999973776284605e-06,8.999999408842996e-06,4.499997885432094e-06
1130,2.9999973776284605e-06,9.100000170292333e-06,4.599998646881431e-06
1131,2.9999973776284605e-06,8.899998647393659e-06,4.399997123982757e-06
1132,2.9999973776284605e-06,8.900002285372466e-06,4.599998646881431e-06
1133,2.7999994927085936e-06,8.499999239575118e-06,4.399997123982757e-06
1134,2.9999973776284605e-06,9.199997293762863e-06,4.19999923906289e-06
1135,2.8999966161791235e-06,8.499999239575118e-06,4.19999923906289e-06
1136,2.9000002541579306e-06,8.999999408842996e-06,4.300000000512227e-06
1137,2.8999966161791235e-06,8.899998647393659e-06,4.499997885432094e-06
1138,3.0999981390777975e-06,8.999999408842996e-06,4.399997123982757e-06
1139,2.7999994927085936e-06,8.899998647393659e-06,4.19999923906289e-06
1140,2.8999966161791235e-06,8.999999408842996e-06,4.19999923906289e-06
1141,2.8999966161791235e-06,8.999999408842996e-06,4.19999923906289e-06
