,Route,Direction,Stop,Max,Min
0,68,2,3403,166.0,-142.0
0,84A,2,4202,134.0,-247.0
0,75,2,2045,684.0,-43.0
0,11,1,40,269.0,-130.0
0,16,2,85,825.0,-86.0
0,39,2,1906,548.0,-123.0
0,39,2,404,729.0,-294.0
0,77A,2,2566,396.0,-25.0
0,16,2,205,1508.0,-96.0
0,42,1,1196,307.0,-252.0
0,33B,2,5165,524.0,-125.0
0,27X,1,1197,97.0,-20.0
0,83,1,1557,1239.0,-208.0
0,41C,2,733,774.0,-101.0
0,38,2,7319,67.0,-90.0
0,68,1,4559,338.0,-450.0
0,31,1,533,230.0,-39.0
0,16,2,2977,1183.0,-113.0
0,122,2,4524,703.0,-59.0
0,27,1,395,-20.0,-343.0
0,42,1,1207,232.0,-278.0
0,14,1,1194,831.0,-44.0
0,41X,2,847,107.0,-188.0
0,236,2,4989,605.0,-16.0
0,38D,1,7576,62.0,-10.0
0,77A,2,2608,171.0,-671.0
0,54A,1,1279,2430.0,-135.0
0,220,1,104,191.0,-240.0
0,65B,2,1355,328.0,-60.0
0,15,2,7659,250.0,-54.0
0,27A,1,1788,381.0,-479.0
0,123,1,4399,279.0,-464.0
0,84,2,4203,285.0,-336.0
0,27A,2,614,288.0,-88.0
0,27X,1,4700,151.0,-30.0
0,140,1,7581,2081.0,-665.0
0,63,2,3293,71.0,-15.0
0,41,2,7145,7.0,3.0
0,29A,2,7551,601.0,-165.0
0,39,1,7011,483.0,-5.0
0,68,1,3393,755.0,-316.0
0,77A,1,2562,119.0,-34.0
0,38A,2,750,1128.0,-234.0
0,11,1,856,970.0,-132.0
0,38D,1,1807,160.0,-54.0
0,145,1,7362,220.0,-275.0
0,27B,1,1198,421.0,-96.0
0,65B,1,7180,326.0,-84.0
0,1,1,354,229.0,-54.0
0,47,2,3485,267.0,-110.0
0,46A,2,2061,1422.0,-334.0
0,16D,1,1323,61.0,-38.0
0,37,1,7340,808.0,-1779.0
0,33,1,3762,290.0,-57.0
0,17,2,434,139.0,-50.0
0,27,2,2184,309.0,-42.0
0,15A,1,1093,164.0,-179.0
0,41C,1,4910,270.0,-469.0
0,104,2,229,953.0,-59.0
0,68A,2,1381,189.0,-90.0
0,123,2,513,2506.0,-232.0
0,7,2,3240,2243.0,-283.0
0,14,2,2843,1394.0,-110.0
0,79A,2,2696,634.0,-213.0
0,29A,2,620,802.0,-85.0
0,31B,1,538,100.0,-39.0
0,70D,2,27,198.0,-130.0
0,33B,1,3729,1208.0,-226.0
0,75,2,7181,2036.0,-1058.0
0,47,2,5045,444.0,-132.0
0,70D,1,175,302.0,-114.0
0,120,2,263,3357.0,-207.0
0,104,2,233,393.0,-126.0
0,33E,1,3765,124.0,28.0
0,236,1,7381,472.0,-160.0
0,25X,1,779,117.0,-48.0
0,31A,2,705,570.0,-47.0
0,120,2,828,482.0,-29.0
0,66A,1,2194,124.0,-479.0
0,40,1,2125,425.0,-21.0
0,49,2,1345,380.0,-852.0
0,220,2,1819,389.0,-191.0
0,40E,2,4793,152.0,-8.0
0,65,2,4067,438.0,-29.0
0,27,1,1255,435.0,-29.0
0,7B,2,3231,188.0,-63.0
0,67,1,2214,384.0,-24.0
0,41B,1,7348,209.0,-66.0
0,145,2,7586,1215.0,-203.0
0,75,2,4637,1726.0,-322.0
0,130,2,1732,1520.0,-47.0
0,66X,1,777,109.0,-25.0
0,77A,2,2372,547.0,-1298.0
0,270,1,3328,567.0,-411.0
0,70D,2,1690,85.0,-45.0
0,16D,1,213,441.0,-5.0
0,32X,1,945,63.0,-14.0
0,54A,2,1100,475.0,-73.0
0,33,1,3679,1024.0,-541.0
0,9,2,29,274.0,-43.0
0,76,2,2121,606.0,-37.0
0,31,1,522,1753.0,-54.0
0,33A,1,3805,550.0,15.0
0,41,1,17,1428.0,-271.0
0,66X,2,2810,205.0,-193.0
0,33,1,1628,147.0,-85.0
0,77X,2,752,190.0,-36.0
0,66,2,3991,1084.0,-105.0
0,15B,1,2914,402.0,-61.0
0,25B,1,7386,535.0,-36.0
0,40E,2,30,75.0,-33.0
0,51D,2,4413,409.0,-7.0
0,84,2,4297,489.0,-152.0
0,39,1,773,65.0,-20.0
0,56A,1,2097,319.0,-32.0
0,33,1,3809,691.0,-42.0
0,142,1,6042,172.0,-26.0
0,27,2,2186,1448.0,-248.0
0,32,1,3599,428.0,-118.0
0,29A,2,950,242.0,-289.0
0,40E,2,7099,128.0,-7.0
0,220,1,1596,458.0,-235.0
0,27B,2,1241,278.0,-50.0
0,31,2,675,259.0,-100.0
0,184,2,5135,100.0,-68.0
0,27A,1,1789,927.0,-386.0
0,38,1,1822,699.0,-598.0
0,13,2,2001,939.0,-1365.0
0,184,2,4239,255.0,-33.0
0,43,1,4917,2094.0,-151.0
0,27,1,1221,1005.0,-243.0
0,111,1,7639,3504.0,-253.0
0,41A,2,3698,194.0,-40.0
0,66A,2,3950,748.0,-38.0
0,46A,2,461,571.0,-653.0
0,239,1,4690,661.0,-59.0
0,46A,1,847,1259.0,-530.0
0,118,2,776,121.0,-51.0
0,25,2,2244,168.0,-33.0
0,33E,1,3777,76.0,0.0
0,145,2,4178,1979.0,-195.0
0,16D,1,262,1051.0,-102.0
0,17,2,1331,1715.0,-136.0
0,114,1,3196,402.0,-32.0
0,40,2,4363,160.0,-47.0
0,17A,1,1005,325.0,-62.0
0,65B,2,2590,346.0,-94.0
0,7D,2,4705,31.0,-11.0
0,11,2,23,270.0,-40.0
0,41C,2,52,324.0,-48.0
0,102,1,1039,352.0,-125.0
0,7D,2,3541,40.0,-8.0
0,83A,2,2493,357.0,-56.0
0,33E,1,19,41.0,-21.0
0,238,1,7073,3420.0,-1418.0
0,25,1,400,280.0,-108.0
0,38,1,7343,472.0,-33.0
0,59,1,3051,389.0,-58.0
0,56A,2,352,1107.0,-79.0
0,7D,2,3060,67.0,-42.0
0,14,1,1192,170.0,-505.0
0,15,2,521,1167.0,-455.0
0,77A,1,4662,520.0,-97.0
0,44,2,3483,131.0,-146.0
0,32,2,3592,223.0,-54.0
0,38,1,1664,1149.0,-127.0
0,56A,2,1436,423.0,-46.0
0,31B,1,530,128.0,-39.0
0,26,1,1445,405.0,-53.0
0,31A,1,521,228.0,-46.0
0,65,2,7284,125.0,-33.0
0,7B,2,3230,178.0,-43.0
0,69,2,1980,177.0,-189.0
0,123,1,1996,913.0,-552.0
0,69X,2,3461,259.0,-91.0
0,185,1,4190,462.0,-150.0
0,25A,2,7453,714.0,-192.0
0,27,2,4440,693.0,-189.0
0,43,1,519,598.0,-103.0
0,63,2,7634,406.0,-70.0
0,31,2,618,830.0,-60.0
0,70D,2,29,15.0,-27.0
0,42D,2,114,22.0,-30.0
0,69,2,7432,1385.0,-133.0
0,16,1,1640,1444.0,-162.0
0,84X,1,4224,347.0,-17.0
0,84,1,3119,397.0,-110.0
0,39,1,1666,805.0,-46.0
0,220,1,1604,273.0,-107.0
0,32X,2,522,1098.0,-359.0
0,84A,2,478,1891.0,-211.0
0,1,1,4432,724.0,-200.0
0,15B,2,1169,228.0,-492.0
0,43,1,521,1353.0,-42.0
0,38A,1,4995,513.0,-33.0
0,39,2,1895,155.0,-25.0
0,4,2,490,599.0,-66.0
0,4,2,481,184.0,-296.0
0,77X,2,1358,288.0,-77.0
0,66B,1,312,2505.0,-309.0
0,37,2,404,765.0,-409.0
0,83A,2,1551,414.0,-24.0
0,27B,2,667,860.0,-369.0
0,83A,1,188,283.0,-623.0
0,26,2,2244,2433.0,-240.0
0,184,2,4242,113.0,-322.0
0,11,1,3015,391.0,-41.0
0,142,1,1026,686.0,-157.0
0,40E,1,7107,65.0,-74.0
0,65,1,4008,73.0,-52.0
0,14,1,1191,373.0,-473.0
0,66A,2,347,532.0,97.0
0,49,2,2359,71.0,-93.0
0,69X,2,3444,65.0,-57.0
0,75,1,4567,353.0,-58.0
0,33E,1,220,-91.0,-216.0
0,17,2,2084,584.0,-111.0
0,15B,2,1167,207.0,-426.0
0,15A,1,1095,539.0,-64.0
0,25B,2,7143,630.0,-309.0
0,111,1,3234,136.0,-44.0
0,75,1,4779,187.0,-67.0
0,27X,2,408,251.0,-170.0
0,145,2,4206,156.0,-60.0
0,7D,2,7658,53.0,-52.0
0,104,1,7571,2111.0,-61.0
0,14C,2,2998,110.0,-32.0
0,56A,1,2360,83.0,-40.0
0,33E,1,3793,0.0,-22.0
0,27A,2,675,1628.0,-46.0
0,151,2,2380,530.0,-47.0
0,1,1,352,650.0,-355.0
0,40D,1,1511,327.0,-71.0
0,67X,2,3923,176.0,-50.0
0,44B,1,3500,214.0,-33.0
0,83A,1,185,1415.0,-684.0
0,220,2,1871,276.0,-38.0
0,7D,2,4962,2253.0,-161.0
0,70,2,3340,1041.0,-287.0
0,53,2,4468,3230.0,-40.0
0,40B,1,1521,78.0,-22.0
0,40E,2,69,155.0,-31.0
0,59,2,3107,91.0,-74.0
0,25X,1,318,1226.0,-247.0
0,67,2,3943,69.0,-15.0
0,25B,2,5164,513.0,-893.0
0,37,1,6172,2309.0,-22.0
0,41C,1,21,1504.0,-115.0
0,53,2,2282,244.0,-62.0
0,15D,2,350,94.0,-56.0
0,46E,2,773,139.0,-35.0
0,84A,2,3142,660.0,-50.0
0,33D,1,5069,46.0,-18.0
0,17A,1,1007,158.0,-53.0
0,16C,2,1359,70.0,-85.0
0,51D,2,3379,183.0,-34.0
0,77X,2,2591,43.0,-118.0
0,31A,1,537,117.0,-54.0
0,27X,2,614,444.0,-150.0
0,83,2,177,1666.0,-108.0
0,75,1,2032,264.0,-119.0
0,15A,2,1112,355.0,-290.0
0,120,2,82,823.0,-259.0
0,33X,2,3838,148.0,-7.0
0,25B,1,2637,1132.0,-276.0
0,7,1,413,740.0,-391.0
0,84,2,4284,509.0,-240.0
0,33B,2,3733,779.0,-12.0
0,122,1,4525,3278.0,-2748.0
0,75,2,2040,2019.0,-97.0
0,239,2,4611,231.0,-64.0
0,38,2,1696,311.0,-890.0
0,65,1,2550,755.0,-173.0
0,32,1,910,492.0,-105.0
0,151,1,6147,1054.0,-66.0
0,270,1,4323,1033.0,-166.0
0,39,1,1805,523.0,-65.0
0,9,2,1345,663.0,-635.0
0,31B,2,608,259.0,-69.0
0,67X,2,336,221.0,-150.0
0,51X,2,3423,38.0,-26.0
0,66,1,3956,362.0,-33.0
0,41X,2,758,94.0,-346.0
0,38D,2,1804,164.0,-22.0
0,70,2,3338,214.0,-173.0
0,44,2,17,1024.0,-433.0
0,56A,1,2741,309.0,-69.0
0,38A,2,7319,169.0,-75.0
0,66A,1,346,1773.0,-413.0
0,66B,2,2234,396.0,-169.0
0,9,1,4456,1960.0,-93.0
0,140,2,197,726.0,-315.0
0,37,2,4747,1006.0,-1465.0
0,49,1,2386,1493.0,-256.0
0,33A,2,3852,51.0,-17.0
0,75,2,449,558.0,-78.0
0,66B,1,2216,138.0,-36.0
0,33A,1,3764,230.0,-162.0
0,15,2,1168,531.0,-64.0
0,27B,2,675,504.0,-789.0
0,61,1,1318,357.0,-31.0
0,84,2,3164,290.0,-202.0
0,25A,1,4610,219.0,-23.0
0,76A,1,4795,294.0,-117.0
0,79,2,2670,2628.0,-1179.0
0,11,2,28,544.0,-70.0
0,27X,2,664,448.0,-63.0
0,39X,1,7047,275.0,-27.0
0,69,2,1358,897.0,-355.0
0,66B,1,2197,234.0,-286.0
0,123,2,1941,626.0,-61.0
0,29A,1,7617,586.0,-40.0
0,27X,1,493,1061.0,-150.0
0,17,2,1394,491.0,-66.0
0,27B,2,1233,1347.0,-117.0
0,40D,2,985,608.0,-51.0
0,16,2,216,405.0,-102.0
0,13,2,2159,1797.0,-580.0
0,33B,1,3724,597.0,-33.0
0,27B,1,672,378.0,-72.0
0,65,2,2346,428.0,-59.0
0,116,2,768,184.0,-123.0
0,65,2,1161,95.0,-92.0
0,220,1,1836,108.0,-93.0
0,220,2,1830,289.0,-158.0
0,75,1,4333,552.0,-100.0
0,14C,2,2845,63.0,-24.0
0,142,1,3630,67.0,-13.0
0,40D,2,5071,715.0,-355.0
0,150,2,2327,442.0,-216.0
0,83,1,1018,485.0,-146.0
0,13,2,1997,868.0,-123.0
0,118,2,774,62.0,-51.0
0,33X,1,3778,298.0,2.0
0,145,2,909,1976.0,-89.0
0,39A,1,1911,1074.0,-129.0
0,145,1,2007,1691.0,-724.0
0,69X,2,3447,278.0,-24.0
0,67X,1,784,222.0,-85.0
0,116,2,281,698.0,-467.0
0,83A,2,154,405.0,-47.0
0,41,2,4909,376.0,-151.0
0,15,1,664,548.0,-95.0
0,68,2,3416,287.0,-437.0
0,61,2,2897,255.0,-103.0
0,67X,1,779,169.0,-43.0
0,75,1,2013,600.0,-157.0
0,15,2,6326,2280.0,-201.0
0,161,2,4988,61.0,-22.0
0,79A,1,2644,860.0,-260.0
0,46A,2,775,1066.0,-808.0
0,9,2,131,293.0,-48.0
0,39,2,1714,205.0,-56.0
0,130,1,1746,2014.0,-31.0
0,142,2,3584,146.0,-37.0
0,65B,2,4884,1029.0,-104.0
0,44,1,2826,551.0,-69.0
0,32,1,538,120.0,-47.0
0,39,1,1665,507.0,-41.0
0,15B,1,7581,1998.0,-284.0
0,15D,2,3002,464.0,-60.0
0,70D,1,3351,178.0,-90.0
0,38A,2,817,741.0,-99.0
0,29A,2,917,596.0,-100.0
0,70,1,1664,691.0,-81.0
0,16C,1,47,144.0,-94.0
0,45A,1,3537,305.0,-37.0
0,79A,1,2655,623.0,-567.0
0,76,1,2129,512.0,-90.0
0,39A,1,776,545.0,-90.0
0,116,2,776,146.0,-141.0
0,77A,1,2557,1289.0,-330.0
0,11,1,858,587.0,-95.0
0,31A,2,591,182.0,-116.0
0,270,2,3335,325.0,-80.0
0,84,1,4135,507.0,-152.0
0,56A,1,2315,767.0,-43.0
0,31B,2,5062,99.0,-45.0
0,33D,1,7039,18.0,-21.0
0,185,2,4112,135.0,-87.0
0,51X,2,315,80.0,-208.0
0,32,1,940,583.0,-40.0
0,83,1,2492,2498.0,-2406.0
0,38,1,2961,535.0,-79.0
0,31B,1,542,158.0,-84.0
0,54A,2,1358,1003.0,-596.0
0,41D,2,3690,36.0,36.0
0,16C,1,209,455.0,-32.0
0,1,2,382,2223.0,-63.0
0,47,1,372,564.0,-50.0
0,33A,1,3714,392.0,-99.0
0,46A,1,763,1399.0,-781.0
0,40,2,1999,2104.0,-88.0
0,61,1,1315,949.0,-34.0
0,76,2,7510,164.0,-45.0
0,45A,1,3202,467.0,-152.0
0,33E,1,3781,137.0,30.0
0,25A,1,4616,2037.0,-958.0
0,38,2,1829,340.0,-54.0
0,25X,2,759,169.0,-84.0
0,25B,1,2721,920.0,-134.0
0,270,2,4769,254.0,-16.0
0,236,1,4978,138.0,-47.0
0,41C,2,4905,1432.0,-46.0
0,39A,2,6112,600.0,-490.0
0,220,1,4980,358.0,-210.0
0,184,1,4227,245.0,-51.0
0,77X,2,2606,220.0,-93.0
0,104,2,253,677.0,-133.0
0,32,2,598,343.0,-56.0
0,220,1,7237,120.0,-56.0
0,18,2,2726,491.0,-107.0
0,66A,1,3366,378.0,-29.0
0,37,2,1706,217.0,-54.0
0,69X,1,3441,73.0,-19.0
0,33D,1,2500,333.0,-67.0
0,53,1,496,2487.0,-495.0
0,77A,1,2332,421.0,-34.0
0,31,2,616,293.0,-496.0
0,145,2,5090,372.0,-528.0
0,77A,2,2591,477.0,-327.0
0,236,1,4974,57.0,-91.0
0,102,1,6010,1277.0,-167.0
0,41,2,4843,1824.0,-3059.0
0,140,1,6219,1152.0,-336.0
0,15B,1,397,1769.0,-124.0
0,31A,2,617,208.0,-46.0
0,27B,1,1222,348.0,-208.0
0,41,1,3711,12.0,12.0
0,40E,1,7673,-58.0,-154.0
0,16C,2,1353,104.0,-49.0
0,33,2,3823,547.0,-58.0
0,49,2,2539,1222.0,-122.0
0,13,1,4549,314.0,-61.0
0,11,2,25,1194.0,-36.0
0,25X,2,752,222.0,-46.0
0,41D,1,4330,42.0,-11.0
0,14,1,2857,979.0,-48.0
0,41B,1,4957,28.0,13.0
0,33A,1,3783,634.0,-45.0
0,111,1,3223,608.0,-180.0
0,130,2,1775,909.0,-123.0
0,70,1,1914,653.0,-56.0
0,44,1,2815,944.0,-109.0
0,65,1,4004,264.0,-31.0
0,40B,1,4316,1279.0,-129.0
0,220,2,6068,117.0,-152.0
0,33X,1,3774,43.0,-16.0
0,27,2,7043,959.0,-86.0
0,41C,2,5053,749.0,-960.0
0,83A,1,6273,188.0,-213.0
0,67X,1,777,133.0,-49.0
0,66B,1,3887,237.0,-60.0
0,142,2,7623,197.0,-13.0
0,84,1,4956,2214.0,-1779.0
0,66,1,3367,1251.0,-209.0
0,140,1,1531,1315.0,-104.0
0,39,2,7048,1847.0,-46.0
0,46A,1,2014,406.0,-313.0
0,56A,1,2740,286.0,-30.0
0,15,2,6115,334.0,-49.0
0,11,1,47,2433.0,-230.0
0,151,2,4576,371.0,-55.0
0,42D,1,7195,133.0,-24.0
0,65,1,7254,97.0,-49.0
0,45A,2,3561,389.0,-39.0
0,15D,1,396,1079.0,-62.0
0,68,1,1288,347.0,-77.0
0,40,2,2685,1263.0,-520.0
0,84,2,3154,124.0,-102.0
0,25,1,1449,1074.0,-101.0
0,83,2,1617,497.0,-1362.0
0,32,2,3591,199.0,-24.0
0,151,2,2499,1444.0,-54.0
0,41X,1,790,357.0,-168.0
0,44,2,3488,1038.0,-157.0
0,9,1,277,1845.0,-207.0
0,7,2,470,390.0,-484.0
0,61,1,2823,715.0,-135.0
0,239,1,6134,1460.0,-82.0
0,13,1,48,418.0,-193.0
0,31D,2,593,113.0,-45.0
0,7,1,408,1349.0,-508.0
0,31B,2,685,93.0,-17.0
0,7D,1,747,243.0,-97.0
0,17A,2,1576,710.0,-67.0
0,111,2,3144,374.0,-292.0
0,7A,2,3070,673.0,-163.0
0,102,2,3583,406.0,-189.0
0,7A,2,3222,5405.0,-1594.0
0,41,1,3865,1212.0,-34.0
0,7,2,4705,216.0,-101.0
0,7A,1,420,353.0,-148.0
0,67X,1,783,186.0,-68.0
0,70,2,4767,331.0,-19.0
0,79A,1,6029,1357.0,-438.0
0,79,1,2906,1359.0,-890.0
0,44,1,2825,1008.0,-437.0
0,40D,2,186,620.0,-156.0
0,25A,1,4613,342.0,-56.0
0,25B,1,4605,179.0,-31.0
0,111,2,3221,247.0,-451.0
0,116,1,2840,1053.0,-57.0
0,42,2,1219,256.0,-28.0
0,220,1,137,204.0,-77.0
0,39A,2,6111,1229.0,-367.0
0,42,2,3662,442.0,-50.0
0,145,1,760,2108.0,-1082.0
0,51X,2,2810,214.0,-29.0
0,38B,2,1804,256.0,-97.0
0,37,1,802,929.0,-43.0
0,42,1,672,1495.0,-246.0
0,65,1,1085,841.0,-728.0
0,41C,2,4923,346.0,-309.0
0,41A,2,51,191.0,-75.0
0,66B,1,2191,201.0,-105.0
0,44B,1,3494,101.0,-25.0
0,44B,1,3503,324.0,-47.0
0,68,1,1959,942.0,-159.0
0,15,2,7245,2503.0,-135.0
0,11,1,404,1399.0,-1374.0
0,47,1,390,235.0,-46.0
0,116,1,2850,45.0,-95.0
0,150,1,1440,599.0,-121.0
0,76A,2,2618,363.0,-72.0
0,39X,2,748,503.0,-111.0
0,31B,2,718,59.0,-35.0
0,84A,2,4168,-676.0,-882.0
0,39A,1,1647,1320.0,-948.0
0,27,1,1273,1511.0,-783.0
0,26,2,2243,1788.0,-1107.0
0,40,1,2957,596.0,-104.0
0,27,2,2380,371.0,-105.0
0,142,1,4339,216.0,-33.0
0,16D,1,51,104.0,-76.0
0,150,2,1402,373.0,-59.0
0,16C,2,5171,180.0,-373.0
0,102,2,3087,631.0,-275.0
0,59,1,3095,692.0,-27.0
0,16,1,7603,466.0,-1023.0
0,7,2,483,241.0,-90.0
0,11,2,14,1056.0,-95.0
0,27,2,2360,309.0,-672.0
0,41A,2,3694,535.0,-90.0
0,18,2,2655,491.0,-60.0
0,239,2,4631,673.0,-55.0
0,33A,2,3859,81.0,-24.0
0,65B,2,4528,258.0,-72.0
0,27X,2,1220,192.0,-65.0
0,7B,1,3542,312.0,-23.0
0,7D,1,763,93.0,-78.0
0,59,1,3093,497.0,-18.0
0,39A,2,7159,337.0,-114.0
0,33B,1,3713,371.0,-124.0
0,79A,1,4407,691.0,-103.0
0,41D,2,1639,53.0,-8.0
0,4,1,4725,1338.0,-1194.0
0,45A,1,4129,1398.0,-329.0
0,25X,1,768,4275.0,-68.0
0,40,2,1521,375.0,-33.0
0,102,2,3709,154.0,-31.0
0,239,1,2226,540.0,-83.0
0,33X,1,2498,4049.0,-78.0
0,123,2,1491,5338.0,-1869.0
0,220,2,1600,110.0,-23.0
0,25A,1,2213,1078.0,-96.0
0,13,1,1964,315.0,-44.0
0,25D,1,1445,146.0,-72.0
0,32,1,532,326.0,-102.0
0,67,2,3944,160.0,-24.0
0,68,2,4408,110.0,-281.0
0,120,1,7396,1636.0,-533.0
0,31,1,7490,858.0,-97.0
0,15D,2,7582,361.0,-236.0
0,38D,2,1699,58.0,-84.0
0,40D,2,6071,1940.0,-354.0
0,51X,2,2142,54.0,-15.0
0,38B,2,4990,411.0,-123.0
0,140,2,274,2467.0,-285.0
0,16C,1,7347,425.0,-229.0
0,40B,1,14,951.0,-69.0
0,38,1,4901,538.0,-77.0
0,84,1,3125,316.0,-83.0
0,15B,1,1285,603.0,-178.0
0,84A,1,4130,488.0,-556.0
0,45A,2,3231,196.0,-73.0
0,122,1,6094,1323.0,-2581.0
0,39,1,1661,430.0,-88.0
0,11,2,21,538.0,-74.0
0,39A,1,1806,1216.0,-1364.0
0,83A,2,2475,292.0,-62.0
0,270,2,3352,1396.0,-68.0
0,29A,2,655,519.0,-47.0
0,25X,1,785,1116.0,-121.0
0,9,2,2440,409.0,-487.0
0,31,1,710,52.0,-43.0
0,220,1,1598,162.0,-30.0
0,59,1,3052,362.0,-46.0
0,70,1,7588,1287.0,-697.0
0,84A,2,7188,1639.0,-916.0
0,33,1,1175,791.0,-295.0
0,39A,2,7158,1436.0,-1487.0
0,41A,2,52,103.0,-42.0
0,270,1,7026,3399.0,-1074.0
0,161,2,2940,59.0,-15.0
0,33E,1,3788,28.0,-18.0
0,83A,1,2486,296.0,-209.0
0,46E,2,3196,200.0,-23.0
0,32X,2,943,159.0,-29.0
0,7D,1,759,204.0,-54.0
0,33A,2,3816,304.0,-29.0
0,27X,1,479,593.0,-36.0
0,75,2,4568,1768.0,-133.0
0,14,1,1019,409.0,-100.0
0,16D,1,214,86.0,-26.0
0,123,1,1998,793.0,-453.0
0,39,2,1702,420.0,-38.0
0,38D,1,1795,104.0,-24.0
0,9,1,4392,2432.0,-1365.0
0,38,1,1817,424.0,-305.0
0,41D,2,3695,47.0,-66.0
0,104,2,245,393.0,-244.0
0,14,2,2844,573.0,-433.0
0,51X,2,755,117.0,-114.0
0,33E,1,3769,11.0,-12.0
0,15,2,1150,1474.0,-326.0
0,54A,1,1096,314.0,-181.0
0,46A,2,802,825.0,-650.0
0,40B,2,51,268.0,-124.0
0,7B,1,848,276.0,-112.0
0,161,1,7447,132.0,-22.0
0,38,1,2,1655.0,-233.0
0,61,2,2902,646.0,-57.0
0,25X,2,4495,422.0,-61.0
0,37,2,1685,1174.0,-59.0
0,68,2,3402,235.0,-189.0
0,38A,1,785,1497.0,-169.0
0,38,1,6171,358.0,-38.0
0,45A,2,4983,2390.0,-1508.0
0,7D,2,473,44.0,-10.0
0,68X,2,3411,56.0,-9.0
0,67,2,3941,174.0,-7.0
0,47,2,2069,231.0,-109.0
0,145,2,3142,823.0,-300.0
0,33D,2,3741,99.0,-15.0
0,40E,1,7102,53.0,-64.0
0,44,2,4114,461.0,-15.0
0,33A,2,7592,885.0,-627.0
0,66X,1,4529,117.0,71.0
0,45A,1,3547,136.0,-27.0
0,220,2,7238,69.0,-36.0
0,7D,2,320,450.0,-328.0
0,17A,2,5055,443.0,-95.0
0,66B,2,1472,370.0,-73.0
0,27,1,1409,634.0,-72.0
0,38,1,783,1418.0,-224.0
0,40B,1,6004,-4.0,-1359.0
0,13,2,105,317.0,-15.0
0,40,1,1939,1187.0,-607.0
0,32X,1,747,75.0,-68.0
0,47,1,2804,1387.0,-152.0
0,39A,2,315,1702.0,-1223.0
0,41C,1,15,1000.0,-131.0
0,7D,2,908,53.0,-35.0
0,13,1,119,1665.0,-303.0
0,184,1,4210,174.0,-9.0
0,41X,2,4924,82.0,-38.0
0,33,2,1640,458.0,-117.0
0,33A,1,3759,128.0,-32.0
0,66,2,3981,789.0,-190.0
0,9,1,2390,421.0,-102.0
0,68,2,1349,648.0,-119.0
0,15D,2,1168,207.0,-160.0
0,32,2,931,614.0,-96.0
0,31B,1,7490,181.0,-32.0
0,56A,1,2738,116.0,-20.0
0,7A,1,3210,234.0,-45.0
0,14,1,614,340.0,-223.0
0,33A,2,3565,174.0,-50.0
0,68,2,7589,2408.0,-283.0
0,4,1,6334,844.0,-691.0
0,65,1,2555,364.0,-142.0
0,31A,2,579,494.0,-87.0
0,15,1,618,1192.0,-56.0
0,14C,2,1169,93.0,-27.0
0,84A,1,4156,680.0,-70.0
0,32,1,546,387.0,-112.0
0,47,1,354,202.0,-126.0
0,27A,1,4382,226.0,-57.0
0,33A,1,3793,62.0,-50.0
0,185,2,4417,126.0,-63.0
0,17,1,1303,191.0,-104.0
0,65B,2,1070,285.0,-49.0
0,123,2,1934,1108.0,-222.0
0,83,2,4528,231.0,-76.0
0,84A,2,3080,1374.0,-276.0
0,51D,2,2151,91.0,-22.0
0,43,1,4385,494.0,-51.0
0,7D,2,792,260.0,-90.0
0,7A,1,4725,1693.0,-854.0
0,111,2,3223,1337.0,-338.0
0,42D,2,6053,29.0,-15.0
0,142,2,3583,495.0,-55.0
0,118,2,792,285.0,-165.0
0,184,1,4214,198.0,-93.0
0,151,2,4606,237.0,-568.0
0,44,2,4120,839.0,-161.0
0,75,1,450,401.0,-125.0
0,66X,1,2201,70.0,-155.0
0,7D,2,3069,58.0,-7.0
0,18,2,2484,709.0,-62.0
0,25A,1,3370,1457.0,-164.0
0,66X,1,3954,205.0,-204.0
0,65,1,1020,222.0,-46.0
0,69,1,1959,890.0,-214.0
0,66X,1,2214,152.0,-269.0
0,66A,1,3954,1507.0,-258.0
0,17,2,2069,339.0,-158.0
0,16,1,1322,328.0,-28.0
0,83A,2,158,356.0,-36.0
0,220,2,7319,163.0,-1246.0
0,40,2,1593,304.0,-40.0
0,65,2,4070,239.0,-24.0
0,102,1,4381,-204.0,-204.0
0,32,1,515,1350.0,-186.0
0,14C,1,235,133.0,-29.0
0,42D,2,3633,145.0,-34.0
0,151,2,2278,1691.0,-758.0
0,41,1,1628,366.0,-102.0
0,9,1,1289,935.0,-316.0
0,7D,2,2041,86.0,-2.0
0,7,2,481,275.0,-43.0
0,46A,1,2021,794.0,-48.0
0,15A,1,1096,360.0,-20.0
0,66,2,2238,401.0,-106.0
0,27B,2,5060,650.0,-504.0
0,84A,2,4416,576.0,-202.0
0,17,1,3353,331.0,-227.0
0,16,1,7580,40.0,40.0
0,140,2,319,1881.0,-449.0
0,17A,2,966,787.0,-104.0
0,27,1,619,707.0,-617.0
0,51D,1,1965,686.0,-230.0
0,77A,1,2423,176.0,-27.0
0,25D,2,1479,339.0,-91.0
0,54A,1,2387,287.0,-54.0
0,39,1,776,231.0,-42.0
0,15,2,670,618.0,-1685.0
0,1,1,350,467.0,-567.0
0,238,2,1829,509.0,-37.0
0,46A,1,2033,271.0,-408.0
0,18,2,2102,329.0,-266.0
0,7D,2,489,78.0,-68.0
0,46A,1,2039,2225.0,-2515.0
0,11,2,278,1778.0,-758.0
0,14C,2,2843,96.0,-39.0
0,33X,1,3765,194.0,-14.0
0,31A,2,703,120.0,-11.0
